file	script	offset	opcode	time	size	mask	payload
stg7bg.anm	12	2230196	16	0	12	0	01000000
stg7bg.anm	12	2230208	8	0	12	0	00000000
stg7bg.anm	12	2230220	34	0	20	0	0f00000000000000aa000000
stg7bg.anm	12	2230240	9	0	20	0	8000000020000000ff000000
stg7bg.anm	12	2230260	80	0	12	0	0ad7233b
stg7bg.anm	12	2230272	37	0	16	1	1027000078000000
stg7bg.anm	12	2230288	37	0	16	1	1127000001000000
stg7bg.anm	12	2230304	38	0	16	1	00541c4600003c43
stg7bg.anm	12	2230320	7	0	16	0	000034430000803f
stg7bg.anm	12	2230336	21	0	12	0	02000000
stg7bg.anm	12	2230348	34	260	20	0	7800000000000000ff000000
stg7bg.anm	12	2230368	33	260	28	0	7800000000000000ff0000002000000020000000
stg7bg.anm	12	2230396	37	260	16	1	1827000078000000
stg7bg.anm	12	2230412	38	260	16	1	00581c460000c843
stg7bg.anm	12	2230428	56	260	20	5	005c1c460000803f00581c46
stg7bg.anm	12	2230448	80	260	12	1	005c1c46
stg7bg.anm	12	2230460	42	260	16	1	00581c4600002040
stg7bg.anm	12	2230476	5	261	20	1	18270000f400000004010000
stg7bg.anm	12	2230496	4	10261	16	0	3801000005010000
stg7bg.anm	12	2230512	21	10261	12	0	03000000
stg7bg.anm	12	2230524	34	10521	20	0	7800000000000000ff000000
stg7bg.anm	12	2230544	33	10521	28	0	7800000000000000ff0000002000000020000000
stg7bg.anm	12	2230572	37	10521	16	1	1827000078000000
stg7bg.anm	12	2230588	38	10521	16	1	00581c460000c842
stg7bg.anm	12	2230604	56	10521	20	5	005c1c460000803f00581c46
stg7bg.anm	12	2230624	80	10521	12	1	005c1c46
stg7bg.anm	12	2230636	40	10521	16	1	00581c4600008040
stg7bg.anm	12	2230652	5	10522	20	1	18270000a401000019290000
stg7bg.anm	12	2230672	37	10522	16	1	1827000078000000
stg7bg.anm	12	2230688	38	10522	16	1	00581c4600001144
stg7bg.anm	12	2230704	56	10522	20	5	005c1c460000803f00581c46
stg7bg.anm	12	2230724	52	10522	20	5	005c1c4600000000005c1c46
stg7bg.anm	12	2230744	80	10522	12	1	005c1c46
stg7bg.anm	12	2230756	42	10522	16	1	00581c4600008040
stg7bg.anm	12	2230772	5	10523	20	1	18270000080200001a290000
stg7bg.anm	12	2230792	4	20523	16	0	600200001b290000
stg7bg.anm	12	2230808	21	20523	12	0	04000000
stg7bg.anm	12	2230820	34	20783	20	0	7800000000000000ff000000
stg7bg.anm	12	2230840	33	20783	28	0	7800000000000000ff00000020000000ff000000
stg7bg.anm	12	2230868	4	30783	16	0	ac0200002f510000
stg7bg.anm	12	2230884	-1	0	0	0	
stg7enm.anm	0	464	24	0	12	0	01000000
stg7enm.anm	0	476	32	0	28	0	280000000400000000000000000080c000000000
stg7enm.anm	0	504	3	0	12	0	00000000
stg7enm.anm	0	516	3	5	12	0	01000000
stg7enm.anm	0	528	3	10	12	0	02000000
stg7enm.anm	0	540	3	15	12	0	03000000
stg7enm.anm	0	552	3	20	12	0	00000000
stg7enm.anm	0	564	3	25	12	0	01000000
stg7enm.anm	0	576	3	30	12	0	02000000
stg7enm.anm	0	588	3	35	12	0	03000000
stg7enm.anm	0	600	3	40	12	0	00000000
stg7enm.anm	0	612	32	40	28	0	2800000004000000000000000000804000000000
stg7enm.anm	0	640	3	45	12	0	01000000
stg7enm.anm	0	652	3	50	12	0	02000000
stg7enm.anm	0	664	3	55	12	0	03000000
stg7enm.anm	0	676	3	60	12	0	00000000
stg7enm.anm	0	688	3	65	12	0	01000000
stg7enm.anm	0	700	3	70	12	0	02000000
stg7enm.anm	0	712	3	75	12	0	03000000
stg7enm.anm	0	724	4	80	16	0	0c00000000000000
stg7enm.anm	0	740	-1	0	0	0	
stg7enm.anm	1	748	10	0	8	0	
stg7enm.anm	1	756	3	0	12	0	04000000
stg7enm.anm	1	768	3	4	12	0	05000000
stg7enm.anm	1	780	3	8	12	0	06000000
stg7enm.anm	1	792	3	12	12	0	07000000
stg7enm.anm	1	804	2	12	8	0	
stg7enm.anm	1	812	-1	0	0	0	
stg7enm.anm	2	820	3	0	12	0	04000000
stg7enm.anm	2	832	3	4	12	0	05000000
stg7enm.anm	2	844	3	8	12	0	06000000
stg7enm.anm	2	856	3	12	12	0	07000000
stg7enm.anm	2	868	2	12	8	0	
stg7enm.anm	2	876	-1	0	0	0	
stg7enm.anm	3	884	24	0	12	0	01000000
stg7enm.anm	3	896	10	0	8	0	
stg7enm.anm	3	904	3	0	12	0	07000000
stg7enm.anm	3	916	3	4	12	0	06000000
stg7enm.anm	3	928	3	8	12	0	05000000
stg7enm.anm	3	940	3	12	12	0	04000000
stg7enm.anm	3	952	32	12	28	0	200000000400000000000000000080c000000000
stg7enm.anm	3	980	3	12	12	0	00000000
stg7enm.anm	3	992	3	16	12	0	01000000
stg7enm.anm	3	1004	3	20	12	0	02000000
stg7enm.anm	3	1016	3	24	12	0	03000000
stg7enm.anm	3	1028	3	28	12	0	00000000
stg7enm.anm	3	1040	3	32	12	0	01000000
stg7enm.anm	3	1052	3	36	12	0	02000000
stg7enm.anm	3	1064	3	40	12	0	03000000
stg7enm.anm	3	1076	3	44	12	0	00000000
stg7enm.anm	3	1088	32	44	28	0	2000000004000000000000000000804000000000
stg7enm.anm	3	1116	3	48	12	0	01000000
stg7enm.anm	3	1128	3	52	12	0	02000000
stg7enm.anm	3	1140	3	56	12	0	03000000
stg7enm.anm	3	1152	3	60	12	0	00000000
stg7enm.anm	3	1164	3	64	12	0	01000000
stg7enm.anm	3	1176	3	68	12	0	02000000
stg7enm.anm	3	1188	3	72	12	0	03000000
stg7enm.anm	3	1200	4	76	16	0	440000000c000000
stg7enm.anm	3	1216	-1	0	0	0	
stg7enm.anm	4	1224	24	0	12	0	01000000
stg7enm.anm	4	1236	3	0	12	0	07000000
stg7enm.anm	4	1248	3	4	12	0	06000000
stg7enm.anm	4	1260	3	8	12	0	05000000
stg7enm.anm	4	1272	3	12	12	0	04000000
stg7enm.anm	4	1284	32	12	28	0	200000000400000000000000000080c000000000
stg7enm.anm	4	1312	3	12	12	0	00000000
stg7enm.anm	4	1324	3	16	12	0	01000000
stg7enm.anm	4	1336	3	20	12	0	02000000
stg7enm.anm	4	1348	3	24	12	0	03000000
stg7enm.anm	4	1360	3	28	12	0	00000000
stg7enm.anm	4	1372	3	32	12	0	01000000
stg7enm.anm	4	1384	3	36	12	0	02000000
stg7enm.anm	4	1396	3	40	12	0	03000000
stg7enm.anm	4	1408	3	44	12	0	00000000
stg7enm.anm	4	1420	32	44	28	0	2000000004000000000000000000804000000000
stg7enm.anm	4	1448	3	48	12	0	01000000
stg7enm.anm	4	1460	3	52	12	0	02000000
stg7enm.anm	4	1472	3	56	12	0	03000000
stg7enm.anm	4	1484	3	60	12	0	00000000
stg7enm.anm	4	1496	3	64	12	0	01000000
stg7enm.anm	4	1508	3	68	12	0	02000000
stg7enm.anm	4	1520	3	72	12	0	03000000
stg7enm.anm	4	1532	4	76	16	0	3c0000000c000000
stg7enm.anm	4	1548	-1	0	0	0	
stg7enm.anm	5	1556	24	0	12	0	01000000
stg7enm.anm	5	1568	3	0	12	0	08000000
stg7enm.anm	5	1580	3	2	12	0	09000000
stg7enm.anm	5	1592	3	4	12	0	0a000000
stg7enm.anm	5	1604	3	6	12	0	0b000000
stg7enm.anm	5	1616	4	46	16	0	3c00000006000000
stg7enm.anm	5	1632	-1	0	0	0	
stg7enm.anm	6	1640	24	0	12	0	01000000
stg7enm.anm	6	1652	3	0	12	0	0c000000
stg7enm.anm	6	1664	7	0	16	0	0000a04100000000
stg7enm.anm	6	1680	8	0	12	0	00000000
stg7enm.anm	6	1692	34	60	20	0	1900000004000000ff000000
stg7enm.anm	6	1712	36	60	24	0	19000000040000000000803f0000803f
stg7enm.anm	6	1736	32	60	28	0	3c0000000400000000000000000080c000000000
stg7enm.anm	6	1764	32	120	28	0	3c00000004000000000000000000804000000000
stg7enm.anm	6	1792	4	180	16	0	600000003c000000
stg7enm.anm	6	1808	-1	0	0	0	
stg7enm.anm	7	133336	24	0	12	0	01000000
stg7enm.anm	7	133348	32	0	28	0	280000000400000000000000000080c000000000
stg7enm.anm	7	133376	3	0	12	0	0d000000
stg7enm.anm	7	133388	3	5	12	0	0e000000
stg7enm.anm	7	133400	3	10	12	0	0f000000
stg7enm.anm	7	133412	3	15	12	0	10000000
stg7enm.anm	7	133424	3	20	12	0	0d000000
stg7enm.anm	7	133436	3	25	12	0	0e000000
stg7enm.anm	7	133448	3	30	12	0	0f000000
stg7enm.anm	7	133460	3	35	12	0	10000000
stg7enm.anm	7	133472	3	40	12	0	0d000000
stg7enm.anm	7	133484	32	40	28	0	2800000004000000000000000000804000000000
stg7enm.anm	7	133512	3	45	12	0	0e000000
stg7enm.anm	7	133524	3	50	12	0	0f000000
stg7enm.anm	7	133536	3	55	12	0	10000000
stg7enm.anm	7	133548	3	60	12	0	0d000000
stg7enm.anm	7	133560	3	65	12	0	0e000000
stg7enm.anm	7	133572	3	70	12	0	0f000000
stg7enm.anm	7	133584	3	75	12	0	10000000
stg7enm.anm	7	133596	4	80	16	0	0c00000000000000
stg7enm.anm	7	133612	-1	0	0	0	
stg7enm.anm	8	133620	10	0	8	0	
stg7enm.anm	8	133628	3	0	12	0	11000000
stg7enm.anm	8	133640	3	4	12	0	12000000
stg7enm.anm	8	133652	3	8	12	0	13000000
stg7enm.anm	8	133664	3	12	12	0	14000000
stg7enm.anm	8	133676	2	12	8	0	
stg7enm.anm	8	133684	-1	0	0	0	
stg7enm.anm	9	133692	3	0	12	0	11000000
stg7enm.anm	9	133704	3	4	12	0	12000000
stg7enm.anm	9	133716	3	8	12	0	13000000
stg7enm.anm	9	133728	3	12	12	0	14000000
stg7enm.anm	9	133740	2	12	8	0	
stg7enm.anm	9	133748	-1	0	0	0	
stg7enm.anm	10	133756	24	0	12	0	01000000
stg7enm.anm	10	133768	10	0	8	0	
stg7enm.anm	10	133776	3	0	12	0	14000000
stg7enm.anm	10	133788	3	4	12	0	13000000
stg7enm.anm	10	133800	3	8	12	0	12000000
stg7enm.anm	10	133812	3	12	12	0	11000000
stg7enm.anm	10	133824	32	12	28	0	200000000400000000000000000080c000000000
stg7enm.anm	10	133852	3	12	12	0	0d000000
stg7enm.anm	10	133864	3	16	12	0	0e000000
stg7enm.anm	10	133876	3	20	12	0	0f000000
stg7enm.anm	10	133888	3	24	12	0	10000000
stg7enm.anm	10	133900	3	28	12	0	0d000000
stg7enm.anm	10	133912	3	32	12	0	0e000000
stg7enm.anm	10	133924	3	36	12	0	0f000000
stg7enm.anm	10	133936	3	40	12	0	10000000
stg7enm.anm	10	133948	3	44	12	0	0d000000
stg7enm.anm	10	133960	32	44	28	0	2000000004000000000000000000804000000000
stg7enm.anm	10	133988	3	48	12	0	0e000000
stg7enm.anm	10	134000	3	52	12	0	0f000000
stg7enm.anm	10	134012	3	56	12	0	10000000
stg7enm.anm	10	134024	3	60	12	0	0d000000
stg7enm.anm	10	134036	3	64	12	0	0e000000
stg7enm.anm	10	134048	3	68	12	0	0f000000
stg7enm.anm	10	134060	3	72	12	0	10000000
stg7enm.anm	10	134072	4	76	16	0	440000000c000000
stg7enm.anm	10	134088	-1	0	0	0	
stg7enm.anm	11	134096	24	0	12	0	01000000
stg7enm.anm	11	134108	3	0	12	0	14000000
stg7enm.anm	11	134120	3	4	12	0	13000000
stg7enm.anm	11	134132	3	8	12	0	12000000
stg7enm.anm	11	134144	3	12	12	0	11000000
stg7enm.anm	11	134156	32	12	28	0	200000000400000000000000000080c000000000
stg7enm.anm	11	134184	3	12	12	0	0d000000
stg7enm.anm	11	134196	3	16	12	0	0e000000
stg7enm.anm	11	134208	3	20	12	0	0f000000
stg7enm.anm	11	134220	3	24	12	0	10000000
stg7enm.anm	11	134232	3	28	12	0	0d000000
stg7enm.anm	11	134244	3	32	12	0	0e000000
stg7enm.anm	11	134256	3	36	12	0	0f000000
stg7enm.anm	11	134268	3	40	12	0	10000000
stg7enm.anm	11	134280	3	44	12	0	0d000000
stg7enm.anm	11	134292	32	44	28	0	2000000004000000000000000000804000000000
stg7enm.anm	11	134320	3	48	12	0	0e000000
stg7enm.anm	11	134332	3	52	12	0	0f000000
stg7enm.anm	11	134344	3	56	12	0	10000000
stg7enm.anm	11	134356	3	60	12	0	0d000000
stg7enm.anm	11	134368	3	64	12	0	0e000000
stg7enm.anm	11	134380	3	68	12	0	0f000000
stg7enm.anm	11	134392	3	72	12	0	10000000
stg7enm.anm	11	134404	4	76	16	0	3c0000000c000000
stg7enm.anm	11	134420	-1	0	0	0	
stg7enm.anm	12	134428	24	0	12	0	01000000
stg7enm.anm	12	134440	3	0	12	0	15000000
stg7enm.anm	12	134452	3	2	12	0	16000000
stg7enm.anm	12	134464	3	4	12	0	17000000
stg7enm.anm	12	134476	3	6	12	0	18000000
stg7enm.anm	12	134488	4	46	16	0	3c00000006000000
stg7enm.anm	12	134504	-1	0	0	0	
stg7txt.anm	0	296	3	0	12	0	01000000
stg7txt.anm	0	308	6	0	20	0	000000430000304300000000
stg7txt.anm	0	328	8	0	12	0	00000000
stg7txt.anm	0	340	8	660	12	0	00000000
stg7txt.anm	0	352	34	790	20	0	3c00000000000000ff000000
stg7txt.anm	0	372	36	790	24	0	10000000040000000000803f0000803f
stg7txt.anm	0	396	33	1030	28	0	7800000000000000500000006000000090000000
stg7txt.anm	0	424	34	1150	20	0	3c0000000000000000000000
stg7txt.anm	0	444	1	1210	8	0	
stg7txt.anm	0	452	-1	0	0	0	
stg7txt.anm	1	460	3	0	12	0	00000000
stg7txt.anm	1	472	6	0	20	0	000060430000504300000000
stg7txt.anm	1	492	8	0	12	0	00000000
stg7txt.anm	1	504	8	660	12	0	00000000
stg7txt.anm	1	516	34	790	20	0	3c00000000000000ff000000
stg7txt.anm	1	536	36	790	24	0	10000000040000000000803f0000803f
stg7txt.anm	1	560	33	1030	28	0	7800000000000000500000006000000090000000
stg7txt.anm	1	588	34	1150	20	0	3c0000000000000000000000
stg7txt.anm	1	608	1	1210	8	0	
stg7txt.anm	1	616	-1	0	0	0	
stg7txt.anm	2	624	3	0	12	0	02000000
stg7txt.anm	2	636	6	0	20	0	000070430000864300000000
stg7txt.anm	2	656	8	0	12	0	00000000
stg7txt.anm	2	668	8	660	12	0	00000000
stg7txt.anm	2	680	34	790	20	0	3c00000000000000ff000000
stg7txt.anm	2	700	34	1030	20	0	3c0000000000000000000000
stg7txt.anm	2	720	36	1030	24	0	10000000040000000000204100000000
stg7txt.anm	2	744	1	1090	8	0	
stg7txt.anm	2	752	-1	0	0	0	
stg7txt.anm	3	760	3	0	12	0	03000000
stg7txt.anm	3	772	6	0	20	0	000008440000e44300000000
stg7txt.anm	3	792	8	0	12	0	00000000
stg7txt.anm	3	804	15	200	16	0	ff0000003c000000
stg7txt.anm	3	820	32	200	28	0	3c00000004000000000090430000e44300000000
stg7txt.anm	3	848	15	500	16	0	000000003c000000
stg7txt.anm	3	864	1	560	8	0	
stg7txt.anm	3	872	-1	0	0	0	
stg8bg.anm	0	224	3	0	12	0	00000000
stg8bg.anm	0	236	31	0	12	0	01000000
stg8bg.anm	0	248	22	0	8	0	
stg8bg.anm	0	256	4	10000	16	0	2000000000000000
stg8bg.anm	0	272	1	10000	8	0	
stg8bg.anm	0	280	-1	0	0	0	
stg8bg.anm	1	288	3	0	12	0	01000000
stg8bg.anm	1	300	31	0	12	0	01000000
stg8bg.anm	1	312	25	0	12	0	02000000
stg8bg.anm	1	324	2	0	8	0	
stg8bg.anm	1	332	-1	0	0	0	
stg8bg.anm	2	340	3	0	12	0	02000000
stg8bg.anm	2	352	31	0	12	0	01000000
stg8bg.anm	2	364	25	0	12	0	02000000
stg8bg.anm	2	376	2	0	8	0	
stg8bg.anm	2	384	-1	0	0	0	
stg8bg.anm	3	392	3	0	12	0	03000000
stg8bg.anm	3	404	31	0	12	0	01000000
stg8bg.anm	3	416	25	0	12	0	02000000
stg8bg.anm	3	428	2	0	8	0	
stg8bg.anm	3	436	-1	0	0	0	
stg8bg.anm	4	524900	3	0	12	0	04000000
stg8bg.anm	4	524912	22	0	8	0	
stg8bg.anm	4	524920	6	0	20	0	000000420000804100000000
stg8bg.anm	4	524940	8	0	12	0	00000000
stg8bg.anm	4	524952	34	4562	20	0	c800000000000000ff000000
stg8bg.anm	4	524972	80	4562	12	0	6f120338
stg8bg.anm	4	524984	2	8562	8	0	
stg8bg.anm	4	524992	-1	0	0	0	
stg8bg.anm	5	525000	3	0	12	0	04000000
stg8bg.anm	5	525012	9	0	20	0	500000005000000050000000
stg8bg.anm	5	525032	8	0	12	0	ff000000
stg8bg.anm	5	525044	34	4562	20	0	580200000000000000000000
stg8bg.anm	5	525064	9	4562	20	0	ff000000ff000000ff000000
stg8bg.anm	5	525084	2	10562	8	0	
stg8bg.anm	5	525092	-1	0	0	0	
stg8bg.anm	6	525100	3	0	12	0	04000000
stg8bg.anm	6	525112	22	0	8	0	
stg8bg.anm	6	525120	6	0	20	0	000000420000804100000000
stg8bg.anm	6	525140	8	0	12	0	ff000000
stg8bg.anm	6	525152	80	0	12	0	6f120338
stg8bg.anm	6	525164	2	4000	8	0	
stg8bg.anm	6	525172	-1	0	0	0	
stg8bg.anm	7	525180	3	0	12	0	04000000
stg8bg.anm	7	525192	9	0	20	0	000000000000000000000000
stg8bg.anm	7	525212	8	0	12	0	00000000
stg8bg.anm	7	525224	2	6000	8	0	
stg8bg.anm	7	525232	-1	0	0	0	
stg8enm.anm	0	432	24	0	12	0	01000000
stg8enm.anm	0	444	32	0	28	0	280000000400000000000000000080c000000000
stg8enm.anm	0	472	3	0	12	0	00000000
stg8enm.anm	0	484	3	5	12	0	01000000
stg8enm.anm	0	496	3	10	12	0	02000000
stg8enm.anm	0	508	3	15	12	0	03000000
stg8enm.anm	0	520	3	20	12	0	00000000
stg8enm.anm	0	532	3	25	12	0	01000000
stg8enm.anm	0	544	3	30	12	0	02000000
stg8enm.anm	0	556	3	35	12	0	03000000
stg8enm.anm	0	568	3	40	12	0	00000000
stg8enm.anm	0	580	32	40	28	0	2800000004000000000000000000804000000000
stg8enm.anm	0	608	3	45	12	0	01000000
stg8enm.anm	0	620	3	50	12	0	02000000
stg8enm.anm	0	632	3	55	12	0	03000000
stg8enm.anm	0	644	3	60	12	0	00000000
stg8enm.anm	0	656	3	65	12	0	01000000
stg8enm.anm	0	668	3	70	12	0	02000000
stg8enm.anm	0	680	3	75	12	0	03000000
stg8enm.anm	0	692	4	80	16	0	0c00000000000000
stg8enm.anm	0	708	-1	0	0	0	
stg8enm.anm	1	716	10	0	8	0	
stg8enm.anm	1	724	3	0	12	0	04000000
stg8enm.anm	1	736	3	4	12	0	05000000
stg8enm.anm	1	748	3	8	12	0	06000000
stg8enm.anm	1	760	3	12	12	0	07000000
stg8enm.anm	1	772	2	12	8	0	
stg8enm.anm	1	780	-1	0	0	0	
stg8enm.anm	2	788	3	0	12	0	04000000
stg8enm.anm	2	800	3	4	12	0	05000000
stg8enm.anm	2	812	3	8	12	0	06000000
stg8enm.anm	2	824	3	12	12	0	07000000
stg8enm.anm	2	836	2	12	8	0	
stg8enm.anm	2	844	-1	0	0	0	
stg8enm.anm	3	852	24	0	12	0	01000000
stg8enm.anm	3	864	10	0	8	0	
stg8enm.anm	3	872	3	0	12	0	07000000
stg8enm.anm	3	884	3	4	12	0	06000000
stg8enm.anm	3	896	3	8	12	0	05000000
stg8enm.anm	3	908	3	12	12	0	04000000
stg8enm.anm	3	920	32	12	28	0	380000000400000000000000000080c000000000
stg8enm.anm	3	948	3	12	12	0	00000000
stg8enm.anm	3	960	3	19	12	0	01000000
stg8enm.anm	3	972	3	26	12	0	02000000
stg8enm.anm	3	984	3	33	12	0	03000000
stg8enm.anm	3	996	3	40	12	0	00000000
stg8enm.anm	3	1008	3	47	12	0	01000000
stg8enm.anm	3	1020	3	54	12	0	02000000
stg8enm.anm	3	1032	3	61	12	0	03000000
stg8enm.anm	3	1044	3	68	12	0	00000000
stg8enm.anm	3	1056	32	68	28	0	3800000004000000000000000000804000000000
stg8enm.anm	3	1084	3	75	12	0	01000000
stg8enm.anm	3	1096	3	82	12	0	02000000
stg8enm.anm	3	1108	3	89	12	0	03000000
stg8enm.anm	3	1120	3	96	12	0	00000000
stg8enm.anm	3	1132	3	103	12	0	01000000
stg8enm.anm	3	1144	3	110	12	0	02000000
stg8enm.anm	3	1156	3	117	12	0	03000000
stg8enm.anm	3	1168	4	124	16	0	440000000c000000
stg8enm.anm	3	1184	-1	0	0	0	
stg8enm.anm	4	1192	24	0	12	0	01000000
stg8enm.anm	4	1204	3	0	12	0	07000000
stg8enm.anm	4	1216	3	4	12	0	06000000
stg8enm.anm	4	1228	3	8	12	0	05000000
stg8enm.anm	4	1240	3	12	12	0	04000000
stg8enm.anm	4	1252	32	12	28	0	380000000400000000000000000080c000000000
stg8enm.anm	4	1280	3	12	12	0	00000000
stg8enm.anm	4	1292	3	19	12	0	01000000
stg8enm.anm	4	1304	3	26	12	0	02000000
stg8enm.anm	4	1316	3	33	12	0	03000000
stg8enm.anm	4	1328	3	40	12	0	00000000
stg8enm.anm	4	1340	3	47	12	0	01000000
stg8enm.anm	4	1352	3	54	12	0	02000000
stg8enm.anm	4	1364	3	61	12	0	03000000
stg8enm.anm	4	1376	3	68	12	0	00000000
stg8enm.anm	4	1388	32	68	28	0	3800000004000000000000000000804000000000
stg8enm.anm	4	1416	3	75	12	0	01000000
stg8enm.anm	4	1428	3	82	12	0	02000000
stg8enm.anm	4	1440	3	89	12	0	03000000
stg8enm.anm	4	1452	3	96	12	0	00000000
stg8enm.anm	4	1464	3	103	12	0	01000000
stg8enm.anm	4	1476	3	110	12	0	02000000
stg8enm.anm	4	1488	3	117	12	0	03000000
stg8enm.anm	4	1500	4	124	16	0	3c0000000c000000
stg8enm.anm	4	1516	-1	0	0	0	
stg8enm.anm	5	1524	3	0	12	0	08000000
stg8enm.anm	5	1536	3	6	12	0	09000000
stg8enm.anm	5	1548	3	10	12	0	0a000000
stg8enm.anm	5	1560	3	16	12	0	0b000000
stg8enm.anm	5	1572	4	4016	16	0	240000000a000000
stg8enm.anm	5	1588	-1	0	0	0	
stg8enm.anm	6	133124	24	0	12	0	01000000
stg8enm.anm	6	133136	32	0	28	0	280000000400000000000000000080c000000000
stg8enm.anm	6	133164	3	0	12	0	0c000000
stg8enm.anm	6	133176	3	5	12	0	0d000000
stg8enm.anm	6	133188	3	10	12	0	0e000000
stg8enm.anm	6	133200	3	15	12	0	0f000000
stg8enm.anm	6	133212	3	20	12	0	0c000000
stg8enm.anm	6	133224	3	25	12	0	0d000000
stg8enm.anm	6	133236	3	30	12	0	0e000000
stg8enm.anm	6	133248	3	35	12	0	0f000000
stg8enm.anm	6	133260	3	40	12	0	0c000000
stg8enm.anm	6	133272	32	40	28	0	2800000004000000000000000000804000000000
stg8enm.anm	6	133300	3	45	12	0	0d000000
stg8enm.anm	6	133312	3	50	12	0	0e000000
stg8enm.anm	6	133324	3	55	12	0	0f000000
stg8enm.anm	6	133336	3	60	12	0	0c000000
stg8enm.anm	6	133348	3	65	12	0	0d000000
stg8enm.anm	6	133360	3	70	12	0	0e000000
stg8enm.anm	6	133372	3	75	12	0	0f000000
stg8enm.anm	6	133384	4	80	16	0	0c00000000000000
stg8enm.anm	6	133400	-1	0	0	0	
stg8enm.anm	7	133408	10	0	8	0	
stg8enm.anm	7	133416	3	0	12	0	10000000
stg8enm.anm	7	133428	3	4	12	0	11000000
stg8enm.anm	7	133440	3	8	12	0	12000000
stg8enm.anm	7	133452	3	12	12	0	13000000
stg8enm.anm	7	133464	2	12	8	0	
stg8enm.anm	7	133472	-1	0	0	0	
stg8enm.anm	8	133480	3	0	12	0	10000000
stg8enm.anm	8	133492	3	4	12	0	11000000
stg8enm.anm	8	133504	3	8	12	0	12000000
stg8enm.anm	8	133516	3	12	12	0	13000000
stg8enm.anm	8	133528	2	12	8	0	
stg8enm.anm	8	133536	-1	0	0	0	
stg8enm.anm	9	133544	24	0	12	0	01000000
stg8enm.anm	9	133556	10	0	8	0	
stg8enm.anm	9	133564	3	0	12	0	13000000
stg8enm.anm	9	133576	3	4	12	0	12000000
stg8enm.anm	9	133588	3	8	12	0	11000000
stg8enm.anm	9	133600	3	12	12	0	10000000
stg8enm.anm	9	133612	32	12	28	0	380000000400000000000000000080c000000000
stg8enm.anm	9	133640	3	12	12	0	0c000000
stg8enm.anm	9	133652	3	19	12	0	0d000000
stg8enm.anm	9	133664	3	26	12	0	0e000000
stg8enm.anm	9	133676	3	33	12	0	0f000000
stg8enm.anm	9	133688	3	40	12	0	0c000000
stg8enm.anm	9	133700	3	47	12	0	0d000000
stg8enm.anm	9	133712	3	54	12	0	0e000000
stg8enm.anm	9	133724	3	61	12	0	0f000000
stg8enm.anm	9	133736	3	68	12	0	0c000000
stg8enm.anm	9	133748	32	68	28	0	3800000004000000000000000000804000000000
stg8enm.anm	9	133776	3	75	12	0	0d000000
stg8enm.anm	9	133788	3	82	12	0	0e000000
stg8enm.anm	9	133800	3	89	12	0	0f000000
stg8enm.anm	9	133812	3	96	12	0	0c000000
stg8enm.anm	9	133824	3	103	12	0	0d000000
stg8enm.anm	9	133836	3	110	12	0	0e000000
stg8enm.anm	9	133848	3	117	12	0	0f000000
stg8enm.anm	9	133860	4	124	16	0	440000000c000000
stg8enm.anm	9	133876	-1	0	0	0	
stg8enm.anm	10	133884	24	0	12	0	01000000
stg8enm.anm	10	133896	3	0	12	0	13000000
stg8enm.anm	10	133908	3	4	12	0	12000000
stg8enm.anm	10	133920	3	8	12	0	11000000
stg8enm.anm	10	133932	3	12	12	0	10000000
stg8enm.anm	10	133944	32	12	28	0	380000000400000000000000000080c000000000
stg8enm.anm	10	133972	3	12	12	0	0c000000
stg8enm.anm	10	133984	3	19	12	0	0d000000
stg8enm.anm	10	133996	3	26	12	0	0e000000
stg8enm.anm	10	134008	3	33	12	0	0f000000
stg8enm.anm	10	134020	3	40	12	0	0c000000
stg8enm.anm	10	134032	3	47	12	0	0d000000
stg8enm.anm	10	134044	3	54	12	0	0e000000
stg8enm.anm	10	134056	3	61	12	0	0f000000
stg8enm.anm	10	134068	3	68	12	0	0c000000
stg8enm.anm	10	134080	32	68	28	0	3800000004000000000000000000804000000000
stg8enm.anm	10	134108	3	75	12	0	0d000000
stg8enm.anm	10	134120	3	82	12	0	0e000000
stg8enm.anm	10	134132	3	89	12	0	0f000000
stg8enm.anm	10	134144	3	96	12	0	0c000000
stg8enm.anm	10	134156	3	103	12	0	0d000000
stg8enm.anm	10	134168	3	110	12	0	0e000000
stg8enm.anm	10	134180	3	117	12	0	0f000000
stg8enm.anm	10	134192	4	124	16	0	3c0000000c000000
stg8enm.anm	10	134208	-1	0	0	0	
stg8enm.anm	11	134216	3	0	12	0	14000000
stg8enm.anm	11	134228	3	6	12	0	15000000
stg8enm.anm	11	134240	3	10	12	0	16000000
stg8enm.anm	11	134252	3	16	12	0	17000000
stg8enm.anm	11	134264	4	4016	16	0	240000000a000000
stg8enm.anm	11	134280	-1	0	0	0	
stg8enm.anm	12	134288	34	0	20	0	3c0000000000000080000000
stg8enm.anm	12	134308	3	0	12	0	14000000
stg8enm.anm	12	134320	3	6	12	0	15000000
stg8enm.anm	12	134332	3	10	12	0	16000000
stg8enm.anm	12	134344	3	16	12	0	17000000
stg8enm.anm	12	134356	4	4016	16	0	380000000a000000
stg8enm.anm	12	134372	-1	0	0	0	
stg8enm.anm	13	265636	3	0	12	0	18000000
stg8enm.anm	13	265648	8	0	12	0	00000000
stg8enm.anm	13	265660	34	0	20	0	2800000004000000ff000000
stg8enm.anm	13	265680	7	0	16	0	0000804000008040
