file	sub	offset	opcode	mask	operand_flags
ecldata8sp.ecl	52	34892	97	255	64
ecldata8sp.ecl	52	34956	97	255	64
ecldata8sp.ecl	52	35000	99	255	64
ecldata8sp.ecl	53	35348	97	255	64
ecldata8sp.ecl	56	36520	99	255	0
ecldata8sp.ecl	59	38448	97	255	66
ecldata8sp.ecl	60	38588	97	255	64
ecldata8sp.ecl	61	38708	96	255	64
ecldata8sp.ecl	64	39800	96	255	64
ecldata8sp.ecl	66	40408	96	255	0
ecldata8sp.ecl	69	41480	96	255	194
ecldata8sp.ecl	74	43584	97	255	0
ecldata8sp.ecl	75	43864	97	255	0
ecldata8sp.ecl	79	44788	96	255	0
ecldata8sp.ecl	81	46984	97	255	64
ecldata8sp.ecl	82	47176	97	255	64
ecldata8sp.ecl	83	47312	99	255	64
ecldata8sp.ecl	84	47404	99	255	64
ecldata8sp.ecl	93	50092	99	255	64
ecldata8sp.ecl	94	50296	98	255	0
ecldata8sp.ecl	95	51044	99	255	80
ecldata8sp.ecl	99	52644	96	255	2
ecldata8sp.ecl	100	52764	96	255	2
ecldata8sp.ecl	101	52936	99	255	80
ecldata8sp.ecl	102	53080	97	255	64
ecldata8sp.ecl	106	59320	99	255	86
ecldata8sp.ecl	106	59588	99	255	86
ecldata8sp.ecl	107	60376	99	255	86
ecldata8sp.ecl	107	60644	99	255	86
ecldata8sp.ecl	108	61396	99	255	86
ecldata8sp.ecl	108	62064	99	255	86
ecldata8sp.ecl	109	62832	99	255	86
ecldata8sp.ecl	109	63536	99	255	86
ecldata8sp.ecl	111	66084	97	255	64
ecldata8sp.ecl	111	66200	97	255	64
ecldata8sp.ecl	111	66316	97	255	64
ecldata8sp.ecl	111	66432	97	255	64
ecldata8sp.ecl	111	66524	97	255	64
ecldata8sp.ecl	111	66640	97	255	64
ecldata8sp.ecl	111	66756	97	255	64
ecldata8sp.ecl	111	66872	97	255	64
ecldata8sp.ecl	111	66988	97	255	64
ecldata8sp.ecl	111	67104	97	255	64
ecldata8sp.ecl	111	67220	97	255	64
ecldata8sp.ecl	111	67336	97	255	64
ecldata8sp.ecl	111	67452	97	255	64
ecldata8sp.ecl	111	67568	97	255	64
ecldata8sp.ecl	111	67684	97	255	64
ecldata8sp.ecl	111	67800	97	255	64
ecldata8sp.ecl	111	67916	97	255	64
ecldata8sp.ecl	111	68032	97	255	64
ecldata8sp.ecl	111	68148	97	255	64
ecldata8sp.ecl	111	68264	97	255	64
ecldata8sp.ecl	111	68380	97	255	64
ecldata8sp.ecl	111	68496	97	255	64
ecldata8sp.ecl	111	68612	97	255	64
ecldata8sp.ecl	111	68728	97	255	64
ecldata8sp.ecl	111	68792	97	255	64
ecldata8sp.ecl	111	68836	97	255	64
ecldata8sp.ecl	111	68880	99	255	82
ecldata8sp.ecl	111	68924	99	255	66
ecldata8sp.ecl	113	70716	97	255	64
ecldata8sp.ecl	113	70760	97	255	64
ecldata8sp.ecl	113	70804	97	255	64
ecldata8sp.ecl	113	70848	97	255	64
ecldata8sp.ecl	114	71300	97	255	66
ecldata_al.ecl	3	2496	99	255	66
ecldata_al.ecl	3	2616	99	255	66
ecldata_al.ecl	4	2740	96	255	2
ecldata_rm.ecl	2	1300	99	255	80
ecldata_rm.ecl	3	1520	99	255	80
ecldata_rm.ecl	4	1764	99	255	208
ecldata_sk.ecl	1	1060	96	255	4
ecldata_sk.ecl	2	1232	97	255	64
ecldata_sk.ecl	2	1416	97	255	64
ecldata_sk.ecl	2	1540	96	255	0
ecldata_sk.ecl	3	1760	97	255	64
ecldata_sk.ecl	4	1980	97	255	64
ecldata_yk.ecl	4	10632	97	255	64
ecldata_yk.ecl	5	11364	97	255	66
ecldata_yk.ecl	5	11636	97	255	194
ecldata_yk.ecl	6	12396	97	255	66
ecldata_yk.ecl	6	12668	97	255	194
ecldata_yk.ecl	7	13480	97	255	66
ecldata_yk.ecl	7	13752	97	255	194
ecldata_yk.ecl	8	14564	97	255	66
ecldata_yk.ecl	8	14836	97	255	194
ecldata_yk.ecl	9	15620	97	255	66
ecldata_yk.ecl	9	15844	97	255	194
ecldata_yk.ecl	10	16628	97	255	66
ecldata_yk.ecl	10	16852	97	255	194
ecldata_yk.ecl	11	17664	97	255	66
ecldata_yk.ecl	11	17936	97	255	194
ecldata_yk.ecl	12	18720	97	255	66
ecldata_yk.ecl	12	18944	97	255	194
ecldata_yk.ecl	13	19756	97	255	66
ecldata_yk.ecl	13	20028	97	255	194
ecldata_yk.ecl	14	20812	97	255	66
ecldata_yk.ecl	14	21016	97	255	194
ecldata_yk.ecl	15	21828	97	255	66
ecldata_yk.ecl	15	22100	97	255	194
ecldata_ym.ecl	5	2056	99	255	0
ecldata_yy.ecl	2	3312	99	255	86
ecldata_yy.ecl	3	3584	99	255	86
ecldata_yy.ecl	4	3856	99	255	86
ecldata_yy.ecl	7	5440	101	255	86
